"Hugo_Symbol","LUAD","COAD","pval","or","ci.up","ci.low","adjPval"
"FH",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"GALC",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"KATNAL1",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"KDM3A",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"KRBA1",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"MYF5",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"NPY1R",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"NUDCD1",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"OR2J2",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"PNLIPRP3",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"SERPINA4",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"SH3BP5L",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"SLC6A18",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"SLC7A13",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"SYT11",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"ZC3HAV1",12,3,0.18170186312896,2.61793870221894,14.5624794465156,0.699427232764126,0.424387194600321
"BCHE",35,15,0.182217872412149,1.5422814443273,3.09059715658049,0.80555672313303,0.425501030104539
"SIPA1L2",36,15,0.182948509583988,1.58950230854558,3.17751629486766,0.832973426999901,0.426191825872589
"ALG13",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"CCDC9B",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"CSNK1A1L",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"DHX57",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"FGF13",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"GAA",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"HIPK1",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"IBTK",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"ITGA6",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"LRGUK",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"PRICKLE1",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"PUS7",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"RC3H1",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"ROR1",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"SEL1L2",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"SLX4",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"SPAG9",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"SPG11",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"VWCE",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"WASHC2A",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"ZNF256",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"ZNF644",10,12,0.183414906399705,0.529817435276308,1.35511147478175,0.202578854256439,0.426191825872589
"ADGRL3",54,25,0.183568909185427,1.43941948163737,2.46718046385176,0.859783665644814,0.426458570100361
"NLRP10",22,8,0.184141807658143,1.80878199392634,4.75550677220064,0.76454095863774,0.427515569241756
"NUF2",22,8,0.184141807658143,1.80878199392634,4.75550677220064,0.76454095863774,0.427515569241756
"RASAL2",22,8,0.184141807658143,1.80878199392634,4.75550677220064,0.76454095863774,0.427515569241756
"GCN1",20,20,0.184632452563372,0.632458849404317,1.25984070711759,0.317457987726525,0.428289013975645
"HECW2",20,20,0.184632452563372,0.632458849404317,1.25984070711759,0.317457987726525,0.428289013975645
"KCNA5",20,20,0.184632452563372,0.632458849404317,1.25984070711759,0.317457987726525,0.428289013975645
"ZNF835",20,20,0.184632452563372,0.632458849404317,1.25984070711759,0.317457987726525,0.428289013975645
"ADGRD1",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"BIVM-ERCC5",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"FRMPD3",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"IMPG1",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"LMO7",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"MBD5",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"TBX18",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"USP28",15,16,0.189333525085591,0.594501645351861,1.30324348434521,0.269734805642001,0.438445976656583
"FRYL",27,25,0.189513248261341,0.681756817512695,1.24867941216234,0.373451570535204,0.438675378024815
"MYO3A",27,25,0.189513248261341,0.681756817512695,1.24867941216234,0.373451570535204,0.438675378024815
"DGKB",37,16,0.192044842074402,1.53003249332808,2.99715362522096,0.814609615156039,0.444440797285803
"BRINP2",30,12,0.194503908754475,1.65080228251084,3.59349465939687,0.806894507446302,0.446488199830081
"GABRG1",30,12,0.194503908754475,1.65080228251084,3.59349465939687,0.806894507446302,0.446488199830081
"FLNA",28,26,0.195279239545828,0.679027577119361,1.22954738953354,0.376117029224965,0.446488199830081
"PRKDC",36,32,0.195887557953766,0.707125258237041,1.20262996693052,0.417295470144279,0.446488199830081
"ABCG1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"AKT3",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"BACH1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CASK",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CCDC116",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CDAN1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CDKL5",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CFAP100",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CLNK",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"CYLD",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"DENND4C",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"DNAAF1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"EMILIN1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"FAM160A2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"FAM227B",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"FUT1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"GAB3",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"GK2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"HECTD2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"HTR1B",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"INPP5D",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"IPMK",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"IPO13",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"KDM4A",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"KIAA1586",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"KRTAP10-6",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"LCP2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"LPIN2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"MALT1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"MAP2K7",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"MARK3",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"MPP2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"MYBPH",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"NEDD1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"NEUROD6",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"NUP93",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"NVL",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"OR9Q2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PAX5",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PDLIM5",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PLAGL2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PLD2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PNPLA8",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"POLG",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PRDM15",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"PRKD2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"RTEL1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"SASH3",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"SEMA4F",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"SENP5",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"SLC22A2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"SLC30A9",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"SMARCAL1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"STRA8",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TBC1D8",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TBX2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TECPR1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TMPRSS11D",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TOPBP1",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TP73",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"TRAK2",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"WDR91",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"ZKSCAN7",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"ZNF26",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"ZNF345",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"ZNF567",7,9,0.197626795726787,0.496163068696963,1.51329565284027,0.155435795413337,0.446488199830081
"NRK",22,21,0.201981559711677,0.66308016873825,1.28994128198548,0.341677709363401,0.446488199830081
"CATSPER1",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"CDH13",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"COPA",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"DUOX1",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"FLCN",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"FOXI1",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"FYB2",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"KIAA0586",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"LARS1",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"PASK",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"SHROOM2",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"SLC26A5",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"SLFN13",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"ZFYVE9",11,12,0.202416912810237,0.583887240511261,1.46408423140068,0.230492343538692,0.446488199830081
"ABT1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ACOT7",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ADAM15",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ADD1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ARHGAP18",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ASAH1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ATG4D",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"B4GALT6",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"BCO1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"BEST4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"BRF2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CA6",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CACTIN",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CBX3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CCDC173",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CDC25A",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CHRM4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CHRM5",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CLCNKA",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CPLANE1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CRY2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"CSTF2T",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"DAPK2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"DDX20",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"DDX3X",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"DEFB116",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"DNM1L",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"EDEM2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ELOVL2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ENTR1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FANCE",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FANCL",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FBXL13",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FCMR",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FGL1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FLVCR2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"FOXS1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"GDAP1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"GGA3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"GLB1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"GNB3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"GSN",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"GTF2F1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HABP2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HAUS5",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HDGF",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HNRNPK",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HOXD12",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HPS3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"HTR4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"ING1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"INTS11",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"KCNJ4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"KIF11",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"KNOP1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"LMOD1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"LMX1B",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"LRRC1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"LRRC28",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"MAP3K7",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"MCRS1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"MEPCE",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"MEX3C",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"MMP26",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"MOG",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NDC80",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NDUFA9",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NFIA",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NOP2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NPAS2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NR2C1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"NXPH1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"OR7C1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"OSBPL5",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PANK3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PANK4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PAQR8",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PARP6",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PBX2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PGLYRP4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PLA2G4F",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PLS3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"POC1A",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PODXL",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"POU1F1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PPP2R1B",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PRKAG2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PSIP1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PSMD12",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"PTPN6",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"RANBP3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"RBMS1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"REL",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"RETREG1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"RHD",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"RIOX2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"RNF212",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SEPTIN11",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SERPIND1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SHTN1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SIK3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SKOR1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SLC11A2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SLC22A14",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SLC9A1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SLMAP",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SNX15",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SNX18",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SUSD2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"SYT5",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TBX19",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TC2N",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TESK2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TFE3",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"THBD",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TMEM52B",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TNFRSF19",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TRIM23",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TTC23L",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"TYW1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"UBASH3B",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"UBQLN4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"UGT1A4",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"UPRT",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"VMP1",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"VPS45",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
"XAGE2",4,6,0.202704164874006,0.426739494691015,1.8146194307455,0.0878977781827211,0.446488199830081
